"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","correctness","q1","q2","q3"
"21050413225607864",0,0,1,39519,136,682572,10,3,23,6,14,0,7,2,28,24,56,1,8,7,2,0,0,94,40,2,1,1,1,1
"21050413244153136",0,0,1,13035,147,455445,10,4,23,7,12,18,4,3,31,18,50,0,6,14,2,2,16,113,32,2,0.666666666666667,0,1,1
"21050413244954796",1,0,1,12202,160,315152,11,4,24,7,14,11,4,3,30,24,65,1,6,13,2,2,9,125,33,2,1,1,1,1
"21050413245326970",0,0,1,14957,189,440011,11,4,26,7,14,6,5,2,30,18,78,3,6,38,2,0,6,122,65,2,0.666666666666667,0,1,1
"21050413245547920",0,0,1,22717,159,395408,10,4,25,7,16,8,7,0,32,19,59,2,9,20,2,2,6,108,45,6,0,0,0,0
"21050413252582210",0,0,1,18338,152,532891,11,4,24,7,14,12,4,2,32,19,61,3,6,10,2,2,10,122,26,4,1,1,1,1
"21050413252787060",0,0,1,19378,163,212807,11,4,26,6,15,4,7,4,26,22,79,1,8,9,2,0,4,127,33,3,1,1,1,1
"21050413253337156",0,0,1,12710,157,439347,11,4,25,7,14,15,3,2,31,20,60,1,6,16,2,2,13,117,38,2,1,1,1,1
"21050413255718204",1,0,1,12292,200,401583,10,4,22,6,12,3,5,2,34,18,85,0,6,44,2,0,3,131,67,2,0.666666666666667,0,1,1
"21050413283883204",0,0,1,13867,130,380753,10,4,23,7,12,13,3,3,33,18,36,0,6,14,3,2,11,96,31,3,1,1,1,1
"21050413321784616",1,0,1,13920,182,136537,10,6,23,6,12,10,5,4,40,19,83,0,8,10,2,7,3,134,46,2,1,1,1,1
"21050413353602344",0,1,1,13116,145,263092,9,3,21,6,11,0,3,3,37,18,68,0,5,8,2,0,0,109,34,2,1,1,1,1
"21050413354306316",0,0,1,24929,242,581603,10,4,26,6,16,3,4,0,26,25,130,1,5,41,6,0,3,130,110,2,0.666666666666667,1,1,0
"21050413354314124",0,0,1,26275,204,305991,11,4,27,6,16,4,5,3,34,20,109,2,8,15,3,0,4,133,67,4,1,1,1,1
"21050413400575600",0,0,1,14667,144,831455,10,3,28,7,15,0,5,6,25,18,55,3,8,21,2,0,0,108,34,2,1,1,1,1
"21050413434816804",1,1,1,45505,167,530090,10,5,22,6,12,3,11,3,27,18,53,0,8,41,2,2,1,88,76,3,1,1,1,1
"21050413442898704",0,0,1,27002,237,290494,10,3,30,7,18,0,10,4,29,22,132,8,8,21,2,0,0,181,52,4,1,1,1,1
"21050413511445930",0,0,1,23051,121,264053,9,3,22,6,12,0,6,3,29,21,47,0,5,7,2,0,0,96,23,2,1,1,1,1
"21050413542173336",0,0,1,9243,120,254840,10,3,26,6,14,0,6,4,26,19,37,1,8,16,2,0,0,89,29,2,0.666666666666667,0,1,1
"21050413554026016",0,0,1,0,249,229723,8,3,24,6,15,0,0,0,39,18,153,3,12,21,2,0,0,185,57,7,1,1,1,1
"21050414043203610",0,0,1,7127,238,288574,9,3,24,6,15,0,4,0,44,19,150,1,9,7,3,0,0,164,48,26,1,1,1,1
"21050414064357424",1,1,1,20534,177,267960,11,4,27,7,17,7,4,2,32,19,75,3,12,20,2,0,7,135,40,2,1,1,1,1
"21050414112404864",0,0,1,11386,141,178375,10,4,22,6,12,2,5,3,25,18,67,0,8,10,2,0,2,96,41,4,1,1,1,1
"21050414112747536",0,1,1,10868,163,319249,10,4,26,7,16,6,2,0,27,20,46,2,8,49,2,2,4,96,65,2,1,1,1,1
"21050414123020764",0,0,1,15955,123,357290,10,4,23,6,13,2,4,1,34,18,42,0,9,9,3,0,2,97,24,2,1,1,1,1
"21050414190601572",0,0,1,9016,222,177724,10,4,23,6,15,2,2,0,41,22,117,6,9,20,2,0,2,163,52,7,0.666666666666667,0,1,1
"21050414200277920",0,0,1,8851,170,117413,9,3,22,6,13,0,4,4,37,21,83,0,6,12,2,0,0,113,48,9,0.666666666666667,0,1,1
"21050414225228470",0,0,1,42340,207,557183,11,4,28,7,17,19,5,2,27,19,77,4,8,43,2,2,17,129,76,2,1,1,1,1
"21050414471187064",0,0,1,19605,140,3132122,10,3,25,7,14,0,5,5,29,27,51,3,5,11,3,0,0,106,27,7,1,1,1,1
"21050414563204360",0,0,1,75701,203,3475469,11,4,26,7,14,6,11,4,27,18,53,3,8,70,2,2,4,106,94,3,1,1,1,1
"21050414583087656",0,0,1,10621,154,155706,10,3,23,6,13,0,5,2,38,18,73,1,6,8,2,0,0,107,45,2,0.666666666666667,1,1,0
"21050415045424500",0,0,1,16294,121,468604,10,4,23,7,12,10,3,0,25,18,47,1,5,9,2,2,8,96,23,2,0.666666666666667,0,1,1
"21050415110643450",0,0,0,14949,180,770609,10,4,23,6,13,7,5,3,38,19,77,0,11,15,4,0,7,138,40,2,1,1,1,1
"21050415151497550",0,0,1,11945,139,266198,11,4,24,7,14,2,2,3,33,18,61,1,9,7,2,0,2,100,37,2,1,1,1,1
"21050415281078770",0,0,1,30602,205,403809,11,4,24,6,16,9,7,1,34,21,95,4,9,22,2,2,7,145,57,3,1,1,1,1
"21050415294072696",0,0,1,12998,149,216309,11,4,23,6,13,2,7,11,25,18,66,1,8,8,2,0,2,102,45,2,1,1,1,1
"21050415374166500",0,0,1,9413,107,231380,9,3,22,6,13,0,2,3,31,20,36,0,6,6,2,0,0,81,24,2,0.666666666666667,0,1,1
"21050415381845924",0,1,1,10768,213,236323,11,4,29,7,17,10,4,4,33,21,108,5,6,18,3,4,6,160,47,6,0.666666666666667,0,1,1
"21050415550788080",0,0,1,13433,189,186282,11,4,28,6,17,2,6,4,34,21,91,4,9,14,3,0,2,145,42,2,1,1,1,1
"21050416074954236",0,0,1,6164,152,172648,9,3,22,6,12,0,2,2,32,22,73,0,5,12,3,0,0,107,41,4,1,1,1,1
"21050416083882256",0,0,1,19300,148,337433,11,4,26,6,16,6,2,1,34,21,53,1,9,18,2,2,4,103,43,2,0.666666666666667,0,1,1
"21050416100501220",1,0,1,7170,148,233451,11,4,22,6,12,6,2,1,26,18,80,1,5,6,2,2,4,110,36,2,1,1,1,1
"21050416133244252",0,1,1,10015,151,348554,9,3,24,7,14,0,3,0,28,18,83,2,6,8,2,0,0,100,49,2,1,1,1,1
"21050416425052944",0,0,1,10362,135,186180,10,4,22,6,12,4,6,1,31,18,54,0,8,10,2,0,4,102,29,4,1,1,1,1
"21050416470959080",0,0,1,35255,144,323370,11,4,27,7,15,6,7,3,31,18,48,4,9,15,2,0,6,118,24,2,1,1,1,1
"21050416553645880",1,0,1,35440,126,408113,11,4,26,7,14,6,5,1,26,19,42,1,8,14,3,0,6,97,26,3,1,1,1,1
"21050416565697216",0,1,1,47177,271,345319,11,4,24,6,15,4,5,3,26,21,193,4,5,6,3,0,4,131,134,6,1,1,1,1
"21050417014155910",1,0,1,12560,176,2463004,10,3,24,6,14,0,4,5,28,28,90,1,8,9,2,0,0,144,30,2,0.666666666666667,0,1,1
"21050417022184812",0,0,1,0,120,262041,9,4,26,7,15,10,0,0,28,19,42,2,9,7,2,2,8,98,19,3,0.666666666666667,0,1,1
"21050417214993336",0,0,1,10313,160,268804,10,3,25,7,15,0,3,1,37,18,69,2,9,17,3,0,0,108,50,2,1,1,1,1
"21050417264528630",1,0,1,18615,218,274924,11,4,27,7,16,13,7,3,29,19,112,5,11,16,2,0,13,171,42,5,0.666666666666667,1,1,0
"21050417591752260",0,0,1,21754,134,196901,10,4,23,6,14,4,9,2,29,22,45,0,8,12,2,2,2,100,31,3,1,1,1,1
"21050418230002224",0,0,1,32166,210,262996,11,4,27,7,17,4,7,2,28,21,121,4,11,9,2,0,4,156,52,2,1,1,1,1
"21050418324251956",0,0,1,9116,155,438071,10,3,23,6,13,0,4,1,30,21,81,1,5,9,2,0,0,115,38,2,1,1,1,1
"21050418330533764",1,0,1,10354,209,203155,10,3,27,7,18,0,3,1,31,25,121,4,8,13,2,0,0,162,42,5,0.666666666666667,0,1,1
"21050418403659136",0,0,1,25115,145,191785,10,3,27,6,18,0,7,2,33,21,58,2,9,10,2,0,0,107,36,2,1,1,1,1
"21050418412054816",0,0,1,13226,166,50736085,11,4,25,6,14,3,4,4,28,19,85,1,8,10,3,3,0,110,54,2,1,1,1,1
"21050419055381970",0,0,1,9748,299,451670,11,4,29,7,19,8,4,3,33,48,174,5,8,13,2,0,8,225,72,2,0.666666666666667,0,1,1
"21050419110353910",1,1,1,42802,194,436926,11,4,25,6,14,10,5,3,42,19,92,1,8,11,2,2,8,160,32,2,1,1,1,1
"21050419363107760",0,0,1,9085,107,206093,9,3,21,6,12,0,2,2,28,19,41,0,5,7,2,0,0,82,23,2,1,1,1,1
"21050419484213560",0,1,1,22423,150,204128,10,4,23,6,13,2,5,4,32,18,67,0,9,10,2,0,2,112,36,2,0.666666666666667,0,1,1
"21050420272221588",0,0,1,11862,396,258575,10,3,26,6,17,0,4,1,30,20,235,2,12,82,9,0,0,281,112,3,1,1,1,1
"21050420435082484",0,0,1,4528,277,94009,10,4,23,6,13,2,5,3,65,22,146,0,7,23,3,0,2,205,66,6,1,1,1,1
"21050420505227896",0,0,1,0,125,282273,7,3,22,7,12,0,0,0,31,18,57,0,6,10,2,0,0,98,25,2,1,1,1,1
"21050501182323024",1,0,1,11479,212,468876,10,3,28,7,17,0,4,3,26,22,107,4,11,32,2,0,0,158,52,2,0.666666666666667,0,1,1
"21050506381622572",0,0,1,4461,145,241782,10,3,23,6,15,0,1,1,28,19,74,1,9,9,2,0,0,99,44,2,1,1,1,1
"21050506430435492",0,0,1,0,124,153517,8,4,22,6,12,4,0,0,30,18,49,0,8,12,2,0,4,92,26,6,1,1,1,1
"21050507203212304",0,0,1,0,127,159211,7,3,23,6,13,0,0,0,34,18,50,0,9,12,3,0,0,102,22,3,1,1,1,1
"21050507235231948",0,1,1,7576,122,227814,9,3,21,6,13,0,4,1,34,21,45,0,6,8,2,0,0,91,29,2,1,1,1,1
"21050507391319380",0,0,1,5964,157,184010,9,3,22,6,12,0,3,1,33,18,84,0,8,7,2,0,0,113,42,2,1,1,1,1
"21050507475032948",0,0,1,11668,126,224579,9,3,23,7,11,0,5,2,29,18,44,0,5,20,2,0,0,86,38,2,1,1,1,1
"21050507483118150",0,0,1,95685,130,335366,10,3,24,6,14,0,7,2,30,18,49,1,9,11,2,0,0,94,33,3,1,1,1,1
"21050507531840230",0,1,0,8858,139,389769,10,3,25,7,17,0,2,1,29,22,63,1,6,12,2,0,0,108,27,4,1,1,1,1
"21050507563443000",0,0,0,21122,113,225158,10,3,26,6,15,0,4,1,31,18,35,2,9,10,2,0,0,91,20,2,1,1,1,1
"21050507563933468",0,0,1,13029,183,4007321,9,3,26,6,14,0,4,1,26,21,110,0,8,9,3,0,0,129,52,2,1,1,1,1
"21050507565768010",0,0,1,10218,183,222324,10,3,27,6,16,0,5,4,30,23,93,1,8,15,3,0,0,128,50,5,1,1,1,1
"21050508022859444",0,0,1,15571,126,363940,11,6,25,6,16,17,4,3,25,23,33,2,5,11,2,8,9,94,30,2,1,1,1,1
"21050508083415796",0,0,1,38634,366,757631,11,6,30,7,19,24,6,7,30,25,175,14,9,69,6,3,21,266,97,3,0.666666666666667,1,0,1
"21050508084224260",0,1,1,7821,173,294897,10,4,26,7,17,2,3,0,28,23,90,5,6,13,2,0,2,139,32,2,0.666666666666667,0,1,1
"21050508155511840",0,0,1,11915,138,313385,10,4,25,6,17,8,6,0,31,23,45,2,9,11,2,2,6,107,29,2,1,1,1,1
"21050508204362176",0,0,1,7352,171,308464,10,3,28,7,16,0,2,3,34,19,84,4,9,13,2,0,0,143,26,2,1,1,1,1
"21050508240705972",0,0,1,13002,153,153596,10,3,24,6,15,0,6,2,38,22,64,1,8,9,2,0,0,118,32,3,1,1,1,1
"21050508281597224",0,0,1,47594,173,418575,11,4,24,7,14,2,11,2,37,19,59,1,6,33,2,0,2,102,69,2,1,1,1,1
"21050508282908120",0,0,1,21654,196,688741,11,4,28,7,17,15,5,3,28,19,94,9,9,11,2,0,15,167,27,2,0.666666666666667,0,1,1
"21050508313171470",0,0,1,26310,175,605294,10,4,22,6,14,5,2,1,28,19,99,0,9,9,2,3,2,141,32,2,0.666666666666667,1,1,0
"21050508331317056",0,0,1,51634,174,329235,11,4,26,7,14,6,9,4,28,21,80,1,8,14,2,0,6,131,39,4,1,1,1,1
"21050508351640416",0,0,1,18103,192,437066,11,4,24,7,12,3,5,2,26,18,117,1,5,12,2,3,0,137,52,3,1,1,1,1
"21050508385357020",0,0,1,9633,203,406346,11,4,30,7,20,3,3,6,33,22,92,6,9,24,4,0,3,142,44,17,0.666666666666667,1,1,0
"21050508395275084",0,1,0,35574,132,247456,10,4,23,6,12,2,6,2,27,18,51,0,11,12,2,0,2,96,34,2,1,1,1,1
"21050508421467976",0,1,0,9311,250,359682,10,4,22,6,11,3,5,1,40,18,127,0,5,48,2,0,3,120,128,2,1,1,1,1
"21050508423186680",0,0,1,12414,135,210527,11,4,26,6,16,2,5,3,29,19,53,2,9,9,3,2,0,101,32,2,0.666666666666667,0,1,1
"21050508440866200",0,0,1,0,125,298830,9,4,24,6,13,6,0,0,27,18,53,1,8,9,2,2,4,99,23,3,1,1,1,1
"21050508494325696",0,0,1,11600,122,150742,9,3,22,6,12,0,4,1,28,18,49,0,8,11,2,0,0,88,31,3,1,1,1,1
"21050508564312810",0,0,1,9568,243,154791,9,3,23,6,14,0,7,2,53,20,129,0,6,23,2,0,0,169,62,12,1,1,1,1
"21050508583775644",0,0,1,13335,178,282972,11,4,23,6,14,11,7,1,29,19,87,1,6,13,3,2,9,140,35,3,1,1,1,1
"21050508592606016",1,1,1,28467,114,487168,9,3,23,6,12,0,4,1,26,18,40,0,8,14,2,0,0,84,28,2,1,1,1,1
"21050508594676804",0,0,1,13423,136,187620,9,3,22,6,12,0,4,5,36,18,52,0,6,11,3,0,0,99,35,2,1,1,1,1
"21050509003852650",0,0,1,16945,226,430167,11,4,27,6,15,4,4,2,25,19,147,2,8,12,2,0,4,179,45,2,1,1,1,1
"21050509032600296",0,0,1,12955,135,352135,10,4,25,7,15,4,5,0,33,19,52,3,6,10,2,0,4,108,25,2,0.666666666666667,0,1,1
"21050509041553852",0,1,1,0,197,213917,8,3,22,6,13,0,0,0,64,31,68,3,5,15,10,0,0,158,33,6,0.666666666666667,0,1,1
"21050509062179944",1,0,1,15324,153,245841,11,4,25,7,14,7,4,5,26,21,67,3,8,9,2,0,7,109,42,2,1,1,1,1
"21050509074955628",0,0,1,29454,198,554241,11,4,22,6,14,4,5,1,28,25,82,1,5,44,2,2,2,123,73,2,0.666666666666667,0,1,1
"21050509090975224",0,0,1,7900,124,215902,9,3,23,6,14,0,3,2,28,21,53,0,5,9,2,0,0,92,29,3,1,1,1,1
"21050509102540708",1,1,1,58749,178,573730,11,4,28,6,17,7,6,3,31,21,70,2,12,23,2,0,7,139,37,2,0.333333333333333,0,1,0
"21050509104593910",0,0,1,9848,189,132751,10,3,24,6,13,0,4,1,45,21,93,1,5,16,2,0,0,146,34,9,1,1,1,1
"21050509121454650",0,0,1,130117,137,415609,9,3,25,7,14,0,6,2,34,22,55,0,6,9,2,0,0,101,34,2,1,1,1,1
"21050509144394972",0,0,1,19155,110,299524,9,3,23,6,14,0,3,1,28,21,34,0,12,8,2,0,0,86,22,2,1,1,1,1
"21050509150385356",0,1,1,28305,128,293054,11,6,23,6,13,8,4,2,34,18,44,1,6,8,2,3,5,99,27,2,1,1,1,1
"21050509151120190",0,0,1,14028,145,1629710,10,4,22,6,13,4,3,2,39,20,59,0,6,9,2,0,4,112,30,3,1,1,1,1
"21050509151436040",0,0,1,21152,128,393795,10,4,23,6,12,2,7,3,25,18,52,0,8,10,2,0,2,95,31,2,1,1,1,1
"21050509181697950",0,0,1,13107,156,289457,10,3,26,7,15,0,2,7,35,18,71,2,9,9,2,0,0,119,35,2,1,1,1,1
"21050509200658220",0,0,1,10218,163,240987,11,4,26,7,15,3,9,1,28,23,73,2,5,15,3,0,3,128,33,2,0.666666666666667,0,1,1
"21050509230992144",0,0,1,21521,170,1184665,11,4,29,7,18,2,5,3,31,22,79,2,12,10,3,0,2,137,26,7,1,1,1,1
"21050509231662860",0,0,1,9652,142,237927,10,4,21,6,13,6,2,1,32,21,57,0,6,14,2,0,6,109,31,2,1,1,1,1
"21050509250399670",1,1,1,7399,187,291570,10,4,26,6,16,4,4,1,36,35,82,0,10,12,2,0,4,159,26,2,0.666666666666667,0,1,1
"21050509260451810",0,0,1,26843,149,425610,9,3,24,6,15,0,4,3,31,21,52,0,6,29,2,0,0,94,53,2,0.666666666666667,0,1,1
"21050509264581584",0,1,1,14020,134,451869,10,6,23,7,14,10,4,1,30,19,46,0,9,12,2,3,7,95,37,2,1,1,1,1
"21050509305661424",0,0,1,0,175,395180,9,4,26,7,15,22,0,0,27,18,69,6,8,22,2,3,19,143,30,2,1,1,1,1
"21050509311056028",0,0,1,56364,147,482080,10,3,27,7,18,0,7,1,30,22,60,4,6,14,2,0,0,120,23,4,1,1,1,1
"21050509311674576",0,0,1,12366,154,308584,10,3,25,7,14,0,6,2,28,19,76,2,5,13,2,0,0,117,34,3,1,1,1,1
"21050509321618720",0,0,1,16034,143,339630,11,4,25,7,15,8,6,2,31,20,55,3,6,9,2,2,6,106,35,2,0.333333333333333,0,1,0
"21050509330760910",0,0,1,15773,202,506801,11,4,24,7,15,16,4,3,30,21,93,3,6,23,2,0,16,146,54,2,1,1,1,1
"21050509362502270",0,0,1,44070,117,201686,10,4,22,6,11,2,6,2,29,18,45,0,5,7,2,0,2,82,32,3,1,1,1,1
"21050509381500840",0,0,1,12411,104,442801,9,3,23,6,12,0,4,1,26,18,28,0,11,13,2,0,0,84,18,2,1,1,1,1
"21050509394336680",0,0,1,0,457,571527,9,4,31,7,20,45,0,0,29,19,308,12,12,26,5,4,41,368,74,15,1,1,1,1
"21050509394884440",1,0,1,19364,143,404511,10,4,22,6,11,9,3,1,27,18,67,0,5,10,2,2,7,108,32,3,0.333333333333333,0,1,0
"21050509404398520",0,0,1,26118,165,341666,10,3,25,7,13,0,5,1,26,18,91,1,8,12,2,0,0,119,44,2,1,1,1,1
"21050509414834372",0,0,1,16956,285,235314,11,4,30,7,16,17,8,3,39,20,128,3,6,57,3,2,15,208,73,4,0.666666666666667,0,1,1
"21050509425746628",0,0,1,34192,183,276563,9,3,23,7,14,0,5,1,40,19,86,0,9,20,2,0,0,124,56,3,1,1,1,1
"21050509431864412",0,0,1,53600,131,401227,11,4,22,6,13,9,6,1,32,18,35,1,6,20,2,2,7,98,31,2,0.666666666666667,0,1,1
"21050509440780496",0,0,1,24297,187,280423,10,3,27,6,17,0,6,5,31,22,100,3,9,7,3,0,0,135,49,3,1,1,1,1
"21050509443200570",0,0,1,0,191,237985,8,4,22,7,12,16,0,0,30,19,106,0,5,12,2,3,13,152,37,2,1,1,1,1
"21050509452580330",1,1,1,9336,129,609466,10,3,25,6,15,0,3,1,30,19,52,1,9,11,2,0,0,98,29,2,1,1,1,1
"21050509462073960",0,0,1,39856,142,328886,11,4,26,7,14,12,10,2,29,19,42,1,8,16,2,3,9,105,35,2,1,1,1,1
"21050509470809810",0,0,1,11939,169,152259,10,3,22,6,13,0,5,2,49,18,73,2,6,11,2,0,0,128,39,2,1,1,1,1
"21050509471280704",0,0,1,12034,179,159070,10,3,24,6,15,0,2,1,43,18,91,2,9,10,2,0,0,140,37,2,1,1,1,1
"21050509472800696",0,0,1,5052,157,387851,10,3,27,7,17,0,2,2,33,25,72,3,6,11,2,0,0,127,28,2,1,1,1,1
"21050509484884496",0,1,0,10190,158,229800,9,3,21,6,13,0,3,2,39,27,70,0,6,8,2,0,0,126,30,2,0.333333333333333,0,1,0
"21050509491508680",0,0,1,49257,167,258079,11,4,24,6,15,4,9,2,32,18,76,4,9,10,2,0,4,122,41,4,1,1,1,1
"21050509502462380",0,0,1,11272,148,285260,11,4,26,7,16,7,5,2,31,18,53,4,12,13,2,0,7,118,26,4,1,1,1,1
"21050509511503290",0,0,1,10676,259,171610,10,3,26,6,15,0,5,2,42,18,166,3,6,13,3,0,0,201,47,11,1,1,1,1
"21050509523064030",1,1,1,50457,148,584620,11,4,23,6,14,2,13,2,26,24,51,2,8,17,2,0,2,116,30,2,0.333333333333333,0,1,0
"21050509544608770",0,0,1,16918,226,3996082,11,4,24,6,17,4,6,2,62,32,88,2,7,20,2,0,4,185,38,3,0.666666666666667,1,1,0
"21050509571810988",0,0,1,12539,141,916689,10,4,24,7,13,4,5,0,25,18,59,2,5,20,2,0,4,104,34,3,1,1,1,1
"21050509574325640",0,0,1,26015,158,380390,11,4,25,7,15,5,5,1,30,20,72,5,5,12,2,0,5,118,38,2,1,1,1,1
"21050509582388460",0,0,1,0,207,340180,9,4,25,7,15,6,0,0,31,18,123,3,9,14,2,2,4,166,36,5,0.333333333333333,0,0,1
"21050509592999496",0,0,1,0,189,130999,8,3,27,6,16,0,0,0,37,22,101,3,8,13,4,0,0,142,44,3,1,1,1,1
"21050510014406544",0,1,1,11126,129,293409,10,4,26,6,17,2,6,0,28,20,42,2,15,11,2,0,2,103,24,2,1,1,1,1
"21050510040874584",1,1,1,31715,135,409439,11,4,25,7,13,4,7,5,29,20,45,2,5,15,2,2,2,87,46,2,1,1,1,1
"21050510043397930",0,0,1,8932,165,114553,10,4,24,6,13,2,6,0,36,23,81,1,5,8,2,0,2,131,25,9,1,1,1,1
"21050510045159304",0,0,1,12380,108,101735,10,3,24,7,13,0,4,1,27,18,39,1,8,7,2,0,0,85,21,2,1,1,1,1
"21050510085176896",0,0,1,18646,193,398517,11,6,28,7,16,13,11,2,30,20,77,2,8,27,2,4,9,142,49,2,1,1,1,1
"21050510085725550",1,0,1,11139,166,349959,9,3,22,6,12,0,3,1,35,19,49,0,5,51,2,0,0,95,67,4,0.666666666666667,0,1,1
"21050510091879400",0,0,1,28864,156,271932,11,4,25,7,14,3,4,1,30,20,78,3,5,9,2,0,3,117,36,3,1,1,1,1
"21050510105014920",0,0,0,19457,158,315677,11,4,25,7,16,6,5,1,32,22,67,4,6,11,3,2,4,123,33,2,0.666666666666667,0,1,1
"21050510145600012",0,0,1,9988,158,246636,11,4,24,7,13,2,5,2,33,21,59,2,5,26,2,2,0,95,56,7,0,0,0,0
"21050510151442740",1,1,1,11243,149,268764,11,4,26,7,16,2,8,3,30,19,54,2,9,19,2,0,2,109,38,2,1,1,1,1
"21050510153888790",0,0,1,8832,190,223206,10,4,25,6,15,2,3,0,37,19,102,2,11,11,2,0,2,145,42,3,1,1,1,1
"21050510162010536",0,0,1,7855,126,182716,9,3,25,6,16,0,2,3,32,21,48,0,9,8,2,0,0,99,25,2,1,1,1,1
"21050510163399276",0,0,1,12738,200,172738,11,4,23,6,13,4,8,2,44,19,88,1,5,26,2,0,4,135,56,9,1,1,1,1
"21050510175139256",0,0,0,10313,186,4533215,9,3,23,6,12,0,5,1,48,21,87,0,9,12,2,0,0,145,39,2,1,1,1,1
"21050510191072210",0,0,1,9049,133,240763,11,4,25,7,14,5,4,4,25,20,58,1,5,7,3,0,5,92,38,3,0.666666666666667,0,1,1
"21050510193108920",0,0,1,14252,154,216580,10,4,23,6,12,6,4,2,33,18,73,0,5,10,2,0,6,108,41,5,0.666666666666667,0,1,1
"21050510211628588",0,0,1,29582,187,297386,11,4,25,7,13,2,8,3,28,18,104,2,5,14,2,2,0,94,91,2,1,1,1,1
"21050510211930012",0,0,1,16202,139,331341,10,3,30,7,18,0,3,2,26,21,60,4,8,12,2,0,0,106,31,2,0.666666666666667,1,1,0
"21050510223644550",0,0,1,11827,279,452733,11,4,25,7,15,19,9,2,32,22,97,2,6,87,2,2,17,155,122,2,0.666666666666667,0,1,1
"21050510251199776",0,0,1,34799,209,364475,10,3,27,7,18,0,5,3,34,24,112,3,6,19,2,0,0,149,58,2,0.666666666666667,0,1,1
"21050510252246540",0,0,1,17362,163,319567,11,4,26,7,16,5,8,2,32,21,61,2,9,20,2,0,5,124,37,2,0.666666666666667,0,1,1
"21050510254628010",0,0,1,40044,201,277831,11,4,25,6,15,8,8,3,36,19,93,1,9,21,2,2,6,122,77,2,1,1,1,1
"21050510255706560",0,0,1,39153,157,269801,11,4,24,6,14,4,5,1,34,18,66,1,9,16,2,0,4,114,41,2,0.666666666666667,0,1,1
"21050510260159640",0,0,1,20486,152,334011,10,4,27,7,17,6,7,0,26,19,68,4,8,11,2,0,6,118,32,2,1,1,1,1
"21050510262219456",0,0,0,8879,171,246958,10,3,26,7,15,0,5,5,31,23,88,3,5,8,2,0,0,121,46,4,0.666666666666667,0,1,1
"21050510265462076",0,0,0,30934,156,297792,11,4,27,7,16,4,5,3,29,19,71,3,8,11,2,0,4,117,37,2,1,1,1,1
"21050510272633264",0,0,1,7282,117,165941,10,3,22,6,12,0,2,2,29,18,50,1,5,7,2,0,0,89,26,2,0.666666666666667,0,1,1
"21050510275302676",0,0,1,27155,228,446417,10,3,28,6,18,0,15,2,26,22,137,8,5,10,2,0,0,190,36,2,0.666666666666667,0,1,1
"21050510285260580",0,0,0,31931,122,199063,10,3,25,6,17,0,6,2,31,23,38,1,9,9,2,0,0,96,24,2,1,1,1,1
"21050510285376344",0,0,1,8767,220,327805,10,3,29,7,18,0,6,1,29,20,118,6,8,29,2,0,0,154,61,5,1,1,1,1
"21050510304928508",0,0,1,0,249,303547,9,4,27,7,15,2,0,0,26,19,134,2,8,55,2,0,2,183,62,4,1,1,1,1
"21050510310203900",0,0,1,25091,144,329679,10,5,28,7,17,9,8,0,29,20,53,2,9,11,2,3,6,108,33,3,1,1,1,1
"21050510321116416",0,0,1,7846,152,253155,11,4,28,7,17,3,3,3,32,20,64,3,9,12,2,0,3,117,33,2,0.666666666666667,1,1,0
"21050510322911320",0,0,1,13567,130,336830,10,4,22,6,14,3,4,1,32,19,45,0,9,12,4,3,0,86,42,2,1,1,1,1
"21050510324885096",0,0,1,15263,190,174250,10,4,23,6,13,2,9,3,35,24,92,0,6,15,3,0,2,136,48,6,0.333333333333333,0,1,0
"21050510330305176",0,0,1,3950,129,152587,10,4,21,6,12,4,5,3,34,18,48,0,6,8,2,2,2,93,33,3,1,1,1,1
"21050510331246340",1,1,1,8129,133,153336,9,3,23,6,13,0,3,0,31,18,60,1,8,9,2,0,0,99,32,2,0.666666666666667,0,1,1
"21050510332074920",0,0,1,0,185,148667,7,3,21,6,12,0,0,0,44,18,103,0,6,11,2,0,0,136,47,2,1,1,1,1
"21050510332737730",0,0,1,41750,122,351025,10,4,23,7,13,4,4,2,31,18,41,0,9,10,2,0,4,97,23,2,1,1,1,1
"21050510355335870",0,0,1,38457,126,237265,9,3,22,6,12,0,6,3,25,18,51,0,8,12,2,0,0,92,32,2,1,1,1,1
"21050510360380028",0,0,1,25254,148,278197,10,4,24,6,13,2,5,3,28,19,51,0,8,29,2,0,2,93,52,3,1,1,1,1
"21050510362144716",0,0,1,31407,128,272609,10,3,27,7,15,0,4,3,28,18,53,3,8,8,2,0,0,101,24,3,1,1,1,1
"21050510371113576",0,0,1,22673,209,200658,11,4,23,7,14,3,5,2,35,20,125,1,6,9,2,0,3,147,58,4,0.666666666666667,1,1,0
"21050510374438844",0,1,0,7761,135,270067,10,4,23,6,15,2,4,2,35,22,51,0,9,7,2,2,0,101,30,4,1,1,1,1
"21050510403607216",0,0,1,21469,167,239218,11,4,24,6,13,4,7,1,27,21,78,1,5,20,2,0,4,119,44,4,0.666666666666667,0,1,1
