"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page4","n_page5","n_page6","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","n_wildlifecenter","n_flaghouse","correctness","q14","q15","q16","q17","q18","cp1","cp2","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13"
"21020517174633270",0,0,1,74751,489,2722866,10,3,56,15,37,0,22,24,77,138,178,4,8,24,13,0,0,0,0,0,0,0,239,22,16,18,0,50,115,29,0.6,1,1,0,0,1,0.666666666666667,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"21020517195791850",0,0,1,148757,527,962250,11,4,60,13,38,2,34,22,76,129,215,4,14,20,10,0,0,0,2,0,0,0,299,0,17,0,0,53,122,36,0.8,0,1,1,1,1,0.666666666666667,0.5,0,1,1,1,1,0,1,0,1,0,0,1,0
"21020517251668132",1,0,1,59202,484,799249,11,4,57,13,36,24,15,24,74,128,167,4,8,30,9,0,0,0,8,8,8,0,277,0,27,0,0,47,106,27,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"21020517354335470",0,0,1,49884,353,856852,10,3,52,12,37,0,13,9,55,113,114,4,16,21,7,0,0,0,0,0,0,0,207,0,19,0,0,35,63,29,0.6,1,0,1,0,1,0.666666666666667,0.5,0,1,1,0,0,1,0,0,1,0,1,1,1
"21020517395602530",0,0,1,0,423,470570,9,4,51,12,33,4,0,0,56,101,208,4,11,32,6,0,0,0,0,4,0,0,224,0,6,0,0,37,133,23,0.8,1,1,0,1,1,0.666666666666667,0.9,0,1,1,1,1,1,1,1,1,1,1,1,0
"21020517395708412",0,0,1,0,477,534785,9,4,49,12,34,19,0,0,58,107,255,3,8,20,6,0,0,0,5,8,6,0,210,0,9,0,0,43,185,30,1,1,1,1,1,1,0.666666666666667,0.7,0,1,1,1,1,1,1,0,1,0,1,1,0
"21020517403158268",1,0,1,43967,744,738517,11,4,55,13,42,10,16,16,66,137,430,15,12,30,11,0,0,2,4,2,2,0,442,0,27,0,0,56,151,68,0,0,0,0,0,0,0.666666666666667,0.2,0,1,1,0,0,0,0,1,1,0,0,0,0
"21020518013832440",0,0,1,37551,511,800599,11,4,59,13,36,19,22,23,75,122,210,4,11,17,7,0,0,0,4,9,6,0,280,0,17,0,0,50,137,27,0.8,1,1,1,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0,1,1
"21020518100427420",0,0,1,53953,552,689990,11,4,58,13,38,17,34,21,81,127,182,4,17,62,6,0,0,0,4,4,9,0,267,0,8,0,0,115,123,39,0.6,1,1,0,0,1,1,0.4,1,1,1,0,0,1,0,0,1,0,1,1,0
"21020518244659936",0,1,1,37299,634,752008,10,3,53,16,36,0,16,38,58,114,352,5,6,27,17,0,0,0,0,0,0,0,312,41,41,16,20,69,107,28,0.6,1,0,0,1,1,0.666666666666667,0.4,0,1,1,0,0,1,1,1,0,0,0,1,0
"21020518303494980",0,0,1,68747,437,927653,11,6,57,13,37,6,22,15,60,107,176,4,8,27,11,0,0,0,1,2,3,0,231,0,17,0,0,53,97,39,1,1,1,1,1,1,1,0.7,1,1,1,1,0,1,1,0,1,1,1,1,0
"21020518400937452",0,0,1,0,422,69953653,8,3,51,12,34,0,0,0,53,108,218,5,11,20,6,0,0,0,0,0,0,0,262,0,6,0,0,30,101,23,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,0,1,0,1,0
"21020518422124176",1,0,1,131774,366,1612829,11,4,54,12,33,46,11,6,70,121,79,3,8,15,6,0,0,2,16,16,12,0,212,0,7,0,0,39,80,28,0.8,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020518424185348",0,0,1,0,1159,5994428,9,6,51,14,38,71,0,0,66,113,809,5,6,75,13,0,0,6,24,14,27,0,538,0,41,0,17,251,264,48,1,1,1,1,1,1,0.666666666666667,0.3,1,1,0,0,0,0,0,1,1,0,0,1,0
"21020518525673770",0,0,1,67434,507,5892202,11,4,53,13,37,22,20,31,70,131,197,4,6,15,10,0,0,0,8,4,10,0,229,0,20,0,0,64,163,31,0.4,1,0,0,0,1,0.666666666666667,0.6,0,1,1,1,0,1,1,1,1,0,1,0,0
"21020519120611616",0,0,1,37253,435,702082,10,3,53,13,29,0,16,30,78,125,146,3,10,15,11,0,0,0,0,0,0,0,267,0,12,0,0,35,91,30,1,1,1,1,1,1,0.666666666666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"21020519150616404",0,0,1,55552,726,945967,11,4,62,13,36,4,21,43,77,126,391,5,14,27,17,0,0,0,0,2,2,0,434,0,30,0,0,81,152,29,0.6,0,0,1,1,1,1,0.4,1,1,1,0,1,1,0,0,0,0,1,1,0
"21020519313836584",0,0,1,41873,391,616723,11,4,54,13,31,20,15,23,61,97,137,4,8,16,9,0,0,0,8,6,6,0,213,0,16,0,0,45,84,33,0.8,1,0,1,1,1,1,0.7,1,1,1,1,1,1,1,0,0,1,1,1,0
"21020519492481624",0,0,1,0,455,3841995,9,4,47,12,36,10,0,0,77,127,192,5,8,26,9,0,0,0,0,6,4,0,228,0,16,0,0,41,148,22,0.8,1,0,1,1,1,0.666666666666667,0.7,0,1,1,1,1,0,1,1,1,0,1,1,0
"21020520125050230",0,0,1,29811,425,519045,10,3,51,12,35,0,17,12,54,107,196,4,10,18,6,0,0,0,0,0,0,0,238,0,9,0,0,43,107,28,0.8,1,1,0,1,1,1,0.6,1,1,1,1,1,1,0,0,0,1,1,1,0
"21020520164898428",0,0,1,47284,536,603026,11,4,55,13,38,7,16,11,70,115,262,4,16,27,7,0,0,0,0,4,3,0,324,0,11,0,0,40,129,32,0.6,1,0,1,0,1,1,0.4,1,1,1,1,0,0,1,1,0,0,1,0,0
"21020521114664230",0,0,1,141700,749,1469947,10,3,60,15,41,0,13,39,59,117,469,8,9,19,15,0,0,0,0,0,0,0,397,0,49,35,15,121,99,33,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,0,1,1,1,0,1,0
"21020521403818770",0,0,1,36608,466,705679,11,6,53,13,34,15,13,25,58,102,193,4,10,35,10,0,0,2,6,7,0,0,255,0,13,0,0,54,115,29,1,1,1,1,1,1,1,0.6,1,1,1,1,0,0,1,1,0,1,1,1,0
"21020521423336884",0,0,1,67768,623,931306,11,4,60,16,42,2,35,36,74,142,271,4,9,34,15,0,0,0,2,0,0,0,277,21,28,33,8,112,103,41,0.4,0,0,1,0,1,0.666666666666667,0.3,0,1,1,0,0,0,1,1,0,0,0,1,0
"21020522102601720",0,0,1,40950,381,799311,11,4,55,13,35,15,10,7,57,120,127,4,13,20,7,0,0,0,4,3,8,0,199,0,5,0,0,39,110,28,1,1,1,1,1,1,0.666666666666667,0.5,0,1,1,1,0,1,0,1,0,0,0,1,1
"21020522193918732",0,0,1,35907,519,523887,10,3,53,12,35,0,13,18,61,133,246,4,8,25,10,0,0,0,0,0,0,0,231,0,34,0,0,45,171,38,0.8,1,1,0,1,1,1,0.6,1,1,1,1,0,0,1,0,1,1,1,1,0
"21020606551038096",0,0,1,24420,415,63377768,11,4,52,12,33,56,11,15,74,124,101,4,6,11,12,0,0,2,18,24,12,0,241,0,5,0,0,44,93,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020606581946610",0,1,1,38497,663,616728,11,4,56,13,38,39,18,31,59,121,325,5,13,37,14,0,0,0,4,16,19,0,410,0,17,0,0,62,130,44,0.6,0,0,1,1,1,0.666666666666667,0.2,0,1,1,0,0,1,0,0,0,0,0,1,0
"21020607541274144",0,0,1,0,815,1171878,9,4,56,16,35,31,0,0,55,108,557,6,6,30,21,0,0,0,15,4,12,0,358,58,77,24,11,110,145,32,0.6,0,0,1,1,1,0.666666666666667,0.5,1,1,0,1,0,1,0,1,1,1,0,0,0
"21020608065349990",0,0,1,23054,360,416062,10,3,53,12,33,0,14,15,58,100,140,4,8,14,6,0,0,0,0,0,0,0,199,0,7,0,0,41,81,32,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020608181180796",0,0,1,0,607,845289,9,6,50,12,33,21,0,0,60,103,382,4,8,19,9,0,0,0,0,9,12,0,296,0,24,0,0,61,191,35,0.4,1,0,0,1,0,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"21020608330145730",1,0,1,40879,610,402491,11,4,57,12,37,14,19,36,65,109,316,6,13,22,9,0,0,0,2,4,8,0,325,0,16,0,0,86,127,56,0.6,0,0,1,1,1,1,0.4,1,1,1,0,0,1,1,0,0,0,1,1,0
"21020608400468020",0,0,1,58453,474,759807,11,5,56,13,33,11,18,58,59,100,179,5,11,21,11,0,0,0,3,8,0,0,266,0,16,0,4,45,101,42,0.8,1,1,1,0,1,0.666666666666667,0.5,0,1,1,0,0,1,1,1,0,1,0,1,0
"21020608572679424",0,1,1,0,1136,599653,8,3,56,16,38,0,0,0,86,144,847,4,8,26,20,0,0,0,0,0,0,0,630,48,61,34,12,122,162,67,0.6,1,0,1,0,1,0.666666666666667,0.7,0,1,1,1,1,1,1,1,0,0,1,0,1
"21020608581273330",0,1,1,0,1129,687977,9,4,55,16,39,10,0,0,66,124,835,10,6,57,20,0,0,2,0,0,8,0,640,47,22,0,3,121,246,50,1,1,1,1,1,1,0.666666666666667,0.7,0,1,1,0,0,1,1,1,1,0,1,1,1
"21020609033115348",0,0,1,37476,401,559128,10,3,54,13,32,0,24,11,74,119,128,3,11,24,6,0,0,0,0,0,0,0,245,0,8,0,0,41,81,26,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020609065957744",1,1,1,73935,711,1181276,11,6,57,12,39,9,27,36,79,130,367,4,14,36,8,0,0,0,0,3,6,0,381,0,30,0,0,62,205,33,1,1,1,1,1,1,1,0.7,1,1,1,1,0,1,1,1,1,0,1,1,0
"21020609150025670",0,0,0,62328,652,881481,11,4,62,14,36,23,21,49,84,135,276,6,9,34,14,0,0,0,9,10,4,0,367,0,48,21,0,79,111,26,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020609183869188",0,0,1,95413,659,985426,11,4,53,12,34,2,15,21,74,130,370,3,11,23,9,0,0,0,2,0,0,0,383,0,8,0,0,51,185,32,0.6,1,0,0,1,1,0.666666666666667,0.5,0,1,1,1,1,0,1,0,0,0,0,1,1
"21020609325416016",0,0,1,0,469,522899,9,4,50,12,32,14,0,0,86,121,198,4,8,30,7,0,0,0,8,4,2,0,272,0,7,0,0,42,122,26,0.8,1,1,0,1,1,1,0.6,1,1,1,1,0,1,1,0,1,0,1,1,0
"21020609423325108",0,0,1,115486,791,2033075,11,4,57,13,38,2,20,9,61,129,493,5,21,41,9,0,0,0,0,2,0,0,405,0,13,0,0,59,278,36,0.6,1,0,0,1,1,0.666666666666667,0.4,0,1,1,1,0,1,0,0,1,0,0,0,1
"21020610191721970",1,0,1,38916,414,535270,10,3,53,12,34,0,18,11,61,101,178,5,14,19,6,0,0,0,0,0,0,0,259,0,10,0,0,41,78,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020610275308576",0,0,1,54311,587,957478,11,4,57,13,35,22,18,34,78,133,258,3,8,21,11,0,0,0,14,6,2,0,337,0,50,0,0,70,101,29,0.8,1,1,0,1,1,0.666666666666667,0.8,0,1,1,1,1,1,1,1,1,1,0,1,0
"21020610333807480",0,0,1,52237,589,1297680,11,4,62,15,39,18,21,39,59,115,290,4,8,19,15,0,0,0,8,8,2,0,267,0,35,17,16,93,131,30,0.4,0,0,1,0,1,1,0.4,1,1,1,0,0,1,0,0,1,0,0,1,1
"21020610381550816",0,0,1,0,498,533078,9,4,54,12,37,28,0,0,63,107,234,5,17,28,15,0,0,0,4,11,13,0,292,0,23,0,0,39,106,38,0.6,1,0,0,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020610390884800",0,0,0,51201,454,7195793,11,4,51,12,35,22,16,23,60,111,165,4,8,36,8,0,0,2,10,4,6,0,248,0,22,0,0,38,112,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020610511451080",1,1,1,18287,431,6160784,11,6,48,12,29,78,9,7,74,116,116,3,8,13,6,0,1,6,29,29,13,0,262,0,5,0,0,40,94,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020610524143130",0,1,1,72973,1128,1581861,11,5,56,16,43,33,13,85,74,162,677,8,12,34,29,0,0,0,3,11,19,0,604,58,33,45,19,72,250,47,0,0,0,0,0,0,1,0.1,1,1,1,1,0,0,0,0,0,0,0,0,0
"21020610561379090",1,1,1,67063,615,1348622,10,3,50,12,30,0,17,42,61,100,361,4,6,14,9,0,0,0,0,0,0,0,280,0,55,0,0,79,126,75,0.6,0,0,1,1,1,0.666666666666667,0.6,0,1,1,1,0,1,1,1,1,0,0,1,0
"21020610561651356",0,0,1,58178,467,722930,11,4,57,12,36,2,24,23,75,123,164,4,14,30,7,0,0,0,0,0,2,0,263,0,11,0,0,55,109,29,1,1,1,1,1,1,1,0.8,1,1,1,0,1,1,1,0,1,1,1,1,1
"21020611043856836",0,0,1,0,1101,1063056,9,6,55,15,43,45,0,0,82,161,720,7,8,50,27,0,5,2,26,6,6,0,618,27,143,14,0,72,197,30,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,0,1,1,0,1,1,0
"21020611162216620",0,0,1,0,622,633073,9,4,51,12,34,16,0,0,77,122,341,5,11,39,10,0,0,0,4,6,6,0,384,0,18,0,0,67,125,28,0.6,1,0,0,1,1,1,0.7,1,1,1,1,1,1,1,0,1,0,1,1,0
"21020611231190092",0,1,1,34180,425,427368,10,3,53,12,33,0,13,13,76,122,153,5,11,24,7,0,0,0,0,0,0,0,237,0,8,0,0,47,100,33,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020611393715788",0,0,1,65424,691,756678,11,4,54,13,36,14,30,30,78,133,339,4,8,46,8,0,0,0,2,8,4,0,338,0,19,0,0,125,176,33,0.8,1,0,1,1,1,0.666666666666667,0.5,0,1,1,1,1,1,0,0,1,0,1,0,0
"21020611521956204",0,0,1,54330,317,515878,11,4,56,12,33,4,17,8,59,97,86,4,14,21,6,0,0,0,4,0,0,0,191,0,6,0,0,35,60,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020611594833092",0,0,1,121382,416,1418795,11,4,48,13,31,36,16,10,57,102,165,3,6,13,7,0,0,2,10,14,10,0,229,0,11,0,0,38,107,31,0.6,1,0,1,0,1,0.666666666666667,0.3,0,1,1,1,0,0,0,0,0,0,0,1,1
"21020612090919296",0,0,1,47734,642,983036,11,4,57,14,37,6,13,28,72,128,349,3,11,19,12,0,0,0,6,0,0,0,423,0,60,0,0,43,89,27,1,1,1,1,1,1,0.666666666666667,0.5,0,1,1,0,1,1,1,0,1,0,0,1,0
"21020612093636092",0,0,1,58151,599,715384,11,4,60,13,35,2,24,36,80,123,267,4,19,34,9,0,0,0,2,0,0,0,347,0,56,0,0,55,110,31,1,1,1,1,1,1,0.666666666666667,0.8,0,1,1,1,1,1,1,1,0,1,1,1,0
"21020612224377130",0,0,1,40924,591,9166242,11,4,55,13,37,24,16,20,58,120,309,7,8,17,11,0,0,0,6,10,8,0,337,0,5,0,0,79,142,28,0.6,1,0,1,0,1,0.666666666666667,0.4,0,1,1,1,0,0,1,1,0,0,0,1,0
"21020612270855204",0,0,1,0,712,412694,9,4,48,13,31,5,0,0,82,116,471,4,8,15,10,0,0,0,2,3,0,0,484,0,10,0,0,67,120,31,0.8,0,1,1,1,1,0.666666666666667,0.9,1,0,1,1,1,1,1,1,1,0,1,1,1
"21020612323139676",0,1,1,66305,572,907249,11,4,60,13,34,4,24,17,66,103,272,4,11,56,14,0,0,0,2,0,2,0,351,0,11,0,0,96,88,26,0.8,1,1,1,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020612355569852",0,0,1,114722,948,4593167,11,6,71,16,41,53,39,113,55,127,447,7,13,55,38,1,7,8,10,25,2,0,486,34,82,27,15,110,161,33,0.6,0,0,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"21020612560807170",0,0,1,0,1946,2317686,9,6,70,16,42,110,0,0,73,161,1319,4,24,196,58,2,2,4,32,46,15,9,1268,49,99,36,24,123,305,42,0.8,1,0,1,1,1,0.333333333333333,0.2,0,1,0,0,0,0,0,0,1,0,0,1,0
"21020613015017864",0,0,1,55710,910,7927830,11,6,58,13,39,103,37,39,78,138,327,6,15,152,14,0,0,2,13,35,53,0,564,0,26,0,0,120,148,52,0.6,0,0,1,1,1,0.333333333333333,0.1,0,0,1,0,1,0,0,0,0,0,0,0,0
"21020613084306860",0,1,1,66732,401,901144,10,3,56,12,33,0,21,15,56,98,160,4,11,29,6,0,0,0,0,0,0,0,233,0,10,0,0,41,86,31,0.8,1,0,1,1,1,0.666666666666667,0.7,0,1,1,1,1,1,1,1,1,1,0,0,0
"21020613092643630",0,0,1,85021,775,2005245,11,4,60,16,44,2,24,56,61,134,432,5,11,31,18,0,0,0,2,0,0,0,350,35,48,40,8,86,159,49,0.2,0,0,0,0,1,1,0.3,1,1,1,0,0,1,0,0,1,0,0,1,0
"21020613102178404",0,0,1,68490,447,844432,11,4,52,13,32,2,23,30,61,102,173,5,6,36,8,0,0,0,0,0,2,0,228,0,6,0,0,75,109,29,0.8,1,0,1,1,1,1,0.4,1,1,1,1,0,1,0,0,1,0,0,1,0
"21020613164645150",0,0,1,31920,491,619772,11,4,54,12,34,6,11,12,60,102,257,3,14,19,6,0,0,0,0,6,0,0,278,0,10,0,0,49,125,29,0.8,1,1,0,1,1,1,0.8,1,1,1,1,0,1,1,1,1,0,1,1,1
"21020613234794310",0,0,1,54011,470,977575,11,4,54,12,32,13,12,14,59,101,225,6,8,23,8,0,0,0,9,2,2,0,331,0,13,0,0,32,65,29,0.8,1,1,1,0,1,1,0.6,1,1,1,1,0,1,1,1,0,1,0,1,0
"21020613422596264",0,0,0,30870,470,544639,11,4,59,13,36,4,16,23,60,118,194,6,6,26,16,0,0,0,0,0,4,0,266,0,21,0,0,65,85,33,0.6,0,0,1,1,1,1,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1
"21020614195105976",0,0,1,27278,385,396754,10,3,56,12,34,0,20,22,54,101,144,4,13,19,7,0,0,0,0,0,0,0,216,0,12,0,0,42,83,32,0.8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020614271503184",0,0,1,26286,539,406859,10,3,55,13,35,0,15,19,84,148,233,4,8,19,8,0,0,0,0,0,0,0,326,0,19,0,0,49,112,33,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,0,0
"21020614284685090",0,0,1,0,569,498430,9,4,48,12,35,9,0,0,57,109,352,6,8,18,9,0,0,0,0,4,5,0,289,0,35,0,0,52,152,41,0.4,0,0,0,1,1,1,0.4,1,1,1,0,0,1,0,0,1,0,1,1,0
"21020614321999064",1,1,1,95786,794,9269454,11,5,56,13,36,39,19,49,115,203,293,7,18,27,22,0,0,4,11,8,16,0,457,0,36,0,0,82,148,71,0.6,1,0,0,1,1,1,0.6,1,1,1,1,0,0,1,0,1,1,1,1,0
"21020614510057330",0,0,1,34482,339,682692,11,4,51,12,30,10,18,8,53,98,107,3,8,27,6,0,0,2,2,4,2,0,186,0,6,0,0,35,72,40,0.6,0,0,1,1,1,1,0.6,1,1,1,1,0,0,1,1,0,1,1,1,0
"21020614521298016",0,0,1,40834,381,565356,10,3,56,12,34,0,17,12,74,119,113,4,14,21,6,0,0,0,0,0,0,0,219,0,7,0,0,40,89,26,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21020615174601760",0,0,1,0,452,709542,9,6,50,12,36,22,0,0,60,109,208,5,11,29,7,0,0,5,9,4,4,0,257,0,6,0,0,41,116,32,0.8,1,1,1,0,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"21020615211115970",0,0,1,51989,698,1261970,11,6,64,13,37,104,24,20,74,122,286,7,14,36,10,13,12,13,16,14,18,18,365,0,35,0,0,151,112,35,0.6,1,0,0,1,1,0.666666666666667,0.6,0,1,1,0,1,1,0,0,1,1,0,1,1
"21020615400048800",0,0,1,0,411,798233,8,3,46,12,32,0,0,0,59,100,222,3,8,12,6,0,0,0,0,0,0,0,197,0,22,0,0,30,137,25,0.8,1,1,0,1,1,1,0.7,1,1,1,1,1,0,1,1,1,1,0,1,0
"21020615493646868",0,0,1,30226,509,600638,11,4,53,14,33,31,22,20,77,122,199,4,8,15,10,0,0,0,10,13,8,0,279,0,18,0,2,49,133,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020615521458136",0,1,1,0,1588,1356070,9,4,63,16,41,29,0,0,92,139,1192,12,6,73,44,0,0,0,21,4,4,0,871,49,133,26,32,213,214,50,0.6,0,0,1,1,1,0.333333333333333,0.1,0,1,0,0,0,0,0,0,0,0,1,0,0
"21020616020121550",0,0,1,64342,1264,1910460,11,6,59,15,40,62,21,30,76,166,833,6,6,40,23,2,2,7,19,17,12,3,577,0,47,51,10,133,397,49,1,1,1,1,1,1,0.666666666666667,0.4,0,1,1,1,1,0,0,0,1,0,0,1,0
"21020616164254320",0,0,1,52722,555,715767,11,4,53,12,36,6,23,49,75,136,214,5,6,30,10,0,0,0,0,4,2,0,321,0,42,0,0,51,113,28,0.8,0,1,1,1,1,0.333333333333333,0.5,0,1,0,1,0,1,0,1,1,0,0,1,0
"21020616182799412",0,0,1,0,455,800934,9,4,53,13,31,6,0,0,60,100,217,4,8,45,14,0,0,0,0,4,2,0,256,2,7,0,0,47,100,43,0.8,1,1,1,0,1,0.666666666666667,0.8,0,1,1,1,1,1,1,0,1,1,1,1,0
"21020616222898024",0,0,1,77408,919,1193789,10,3,62,13,40,0,39,60,57,141,517,7,18,54,25,0,0,0,0,0,0,0,430,0,82,0,0,147,189,71,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020616351213570",0,0,1,40191,351,717884,11,4,52,12,34,2,18,12,53,101,130,4,8,16,6,0,0,0,2,0,0,0,197,0,7,0,0,49,70,28,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020617171547280",0,0,1,46010,413,551481,10,3,53,12,37,0,11,34,61,107,159,5,8,15,12,0,0,0,0,0,0,0,212,0,12,0,0,68,83,38,1,1,1,1,1,1,1,0.8,1,1,1,1,1,0,1,1,1,0,1,1,1
"21020617172573216",0,0,1,34734,516,601550,11,4,55,14,37,16,12,21,62,100,262,7,8,16,11,0,0,0,4,8,4,0,311,0,18,0,10,54,88,35,0.8,1,0,1,1,1,0.666666666666667,0.8,0,1,1,1,1,1,1,1,1,0,1,1,0
"21020617215439916",0,0,1,52758,533,755790,11,4,52,14,31,14,13,24,58,119,261,3,6,20,14,0,0,0,8,2,4,0,237,75,14,0,9,56,103,39,0.8,1,0,1,1,1,0.666666666666667,0.5,0,1,1,1,0,1,0,0,1,0,1,1,0
"21020617244018396",0,0,1,19767,556,325937,11,4,51,12,36,8,19,11,81,126,260,4,8,30,8,0,0,2,2,0,4,0,317,0,38,0,0,57,109,35,0.6,1,0,1,0,1,0.666666666666667,0.7,0,1,1,1,0,1,1,1,1,1,0,1,0
"21020617363189370",0,0,1,0,389,458536,9,4,54,12,34,3,0,0,75,119,134,4,14,29,10,0,0,0,0,0,3,0,240,0,6,0,0,41,78,24,0.8,1,1,1,0,1,1,0.9,1,1,1,1,1,1,0,1,1,1,1,1,1
"21020617375434276",0,0,1,70322,513,799459,11,5,57,12,37,42,39,28,61,107,176,4,8,37,10,0,0,2,10,11,19,0,250,0,16,0,0,102,108,37,0.8,1,1,1,0,1,0.666666666666667,0.8,0,1,1,1,1,1,1,1,1,0,0,1,1
"21020617441622130",0,0,1,28347,665,709240,11,4,53,13,34,8,11,20,70,130,384,8,8,16,9,0,0,0,2,2,4,0,368,0,21,0,0,38,202,36,0.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"21020617531649336",0,0,1,41503,436,609966,10,3,53,12,32,0,19,17,62,100,191,3,11,24,8,0,0,0,0,0,0,0,270,0,10,0,0,46,82,28,0.4,1,0,1,0,0,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"21020618000942530",0,0,0,47962,461,914460,11,4,56,12,34,14,22,14,75,123,174,4,8,20,6,0,0,0,8,4,2,0,268,0,12,0,0,59,98,24,0.8,0,1,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21020618143279870",0,0,1,21134,345,999,10,3,50,12,31,0,13,9,60,92,136,4,8,16,6,0,0,0,0,0,0,0,185,0,14,0,0,35,86,25,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020618193916210",0,0,1,32336,449,446312,10,3,51,12,39,0,18,12,72,140,161,6,11,21,7,0,0,0,0,0,0,0,257,0,9,0,0,49,100,34,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"21020618253354470",0,0,1,22618,366,552980,10,3,49,13,34,0,12,5,59,101,159,4,8,11,6,0,0,0,0,0,0,0,213,0,8,0,0,44,70,31,0.6,0,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"21020618410325130",0,0,1,71565,708,1186689,11,4,61,12,39,19,35,60,71,131,300,4,11,62,14,0,0,2,9,4,4,0,364,0,46,0,0,107,140,51,0.8,1,0,1,1,1,0.666666666666667,0.5,0,1,1,0,1,1,0,1,0,0,1,1,0
"21020618415217228",1,1,1,61354,373,1454025,11,4,51,13,30,7,9,12,77,116,119,4,9,13,6,0,0,0,0,2,5,0,225,0,11,0,0,37,76,24,1,1,1,1,1,1,1,0.8,1,1,1,1,1,0,1,1,1,1,0,1,1
"21020618523445524",0,0,1,62228,444,836827,11,4,58,13,37,7,26,16,58,110,174,4,11,25,12,0,0,0,2,3,2,0,254,0,27,0,0,49,86,28,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"21020619013018050",0,0,1,69066,575,1078920,11,6,54,13,36,14,24,24,74,130,263,3,6,29,7,0,0,0,1,7,6,0,281,0,16,0,0,90,158,30,0.6,1,0,0,1,1,0.666666666666667,0.2,0,1,1,0,0,0,0,0,0,1,1,0,0
"21020619233008900",0,1,0,29980,518,473949,10,3,56,13,33,0,22,16,75,122,240,3,11,21,7,0,0,0,0,0,0,0,291,0,9,0,0,48,137,33,0.8,0,1,1,1,1,1,0.9,1,1,1,1,1,1,1,0,1,1,1,1,1
"21020620452033936",0,0,1,90521,684,1163899,11,4,67,16,41,15,35,41,76,142,307,6,11,32,18,0,0,0,4,6,5,0,386,10,49,18,10,57,119,35,0.6,0,1,1,0,1,1,0.7,1,1,1,1,1,1,1,0,1,0,1,0,1
"21020620570740550",0,0,1,48850,397,829359,11,4,56,12,34,2,20,19,57,100,157,4,11,18,8,0,0,0,0,2,0,0,227,0,9,0,0,38,95,28,1,1,1,1,1,1,1,0.7,1,1,1,1,1,1,1,0,1,1,0,1,0
